read_id	sequence_length_template
fbb60a7d-e590-45fc-94b6-4df747016168	351
6bbad974-c2ce-419f-b73a-391837b91295	338
a1f078ff-07cd-46de-94eb-2bc7be97c12e	343
7010e0e7-5041-40fd-9c1c-435d692a56af	328
d4185814-b39e-4e91-a7b2-5d24e910d060	341
590ba6a4-f8ee-4fb1-b138-ebbf9475ef8a	345
e7f60275-b76d-4448-83d8-4f218517fb82	324
efde225c-d7b7-405a-8e1c-e98b540e9a32	339
a560d324-b4a9-4d08-9c6f-ee305fc3366c	336
2068eae0-a277-4233-a3ed-7f4bd5910ab0	329
ce6c5f2c-2f0e-4186-b885-ce4790977792	164
433feac0-523c-4600-b521-58dadf1724eb	319
7c4e12d5-0e09-41f0-945e-7446044ae688	315
58d265bd-7839-47fa-80dc-f777f7892f23	352
6cce9c75-e413-4ff0-997a-19575a1d70ae	218
34f69b09-271d-4af1-a9b9-44354fe53e55	318
9151aca1-635e-4b75-902c-fe1bbec8aaba	332
bcfc009d-a972-4647-a7e2-c5a7f8319e42	334
3fba7c99-e0cd-41aa-b54d-f1f6b6b10546	189
bdcc5c9d-b350-44cc-aaf0-85f6bdb9a793	325
797c35d0-71d4-490e-b249-7f7689b6aa23	85
b7c09387-dc9b-44e2-bb76-32c2c37d593d	162
a79bd61b-9ba9-40b0-b39b-ffea70bc953e	182
efb06147-ada6-432a-9976-55f6ebe35e46	216
219c3a24-ffc7-4a98-a56a-af322d414ebe	341
17e961e1-1300-4bd3-bcd6-b22a3027a150	339
b424cd31-cff0-4576-8079-2ac81afe3995	150
34632b48-3fba-4b64-893a-fba671f88c84	302
ba2369de-1096-44d9-a281-1b4ef0a3b762	141
9b2ebb05-73c4-42c9-b604-a5a8e990f7e7	192
d63bfeef-b2eb-41ca-a757-00d70373f22a	202
49ae8184-a65c-4f33-8884-b860cccfc2e1	165
70d6c5e3-82e7-463b-92f0-0f6e15073a86	201
e6059a4e-72b2-4d24-9944-52b0b7f54ab7	149
77293667-e45f-4e7c-b712-508f7591b01f	166
4afcb42e-95ae-4940-b695-d09566b07736	165
2b52cef2-be1e-486d-b830-6d3e13438071	205
41d56888-3923-4de6-9677-f2b47b33d214	184
b57878c7-1cd9-49e9-a84c-cda46c872cef	293
20044cdd-c7c0-44e1-a59c-05a3e64397b5	336
7d5ec95c-a6d4-4b39-a2c3-f08bff8c0d93	190
9aba5779-fcce-4e86-8122-cda8b493eaa6	235
153445f9-d46f-405b-ac17-5e6d22043187	339
bf8ee9a1-4d16-4097-993c-03b62cd0d196	54
f88de8a6-028d-44be-a0bc-336d87a06b38	328
e308a24d-0aab-480c-9bf2-dead5d7a4e2c	132
99f48586-3905-4692-a32d-a3682d8899fb	111
ac11792e-212b-401d-abc6-a69a45bbd593	340
00264508-f331-4640-93c6-2cece3d6bc20	159
49609372-a0b8-4fbb-8020-0102e3972c93	187
05c4b217-004b-45a0-8871-9ab606addc85	278
1675d1a3-337e-41cd-bf2c-7583d8c2392e	169
cffe0b24-de62-4ca5-96b9-f778936da29c	228
1f0ae274-f3dd-49fa-9c78-ac05093e9888	116
bac44fdb-106f-4f51-8e9c-792a25b7b1a6	116
c35c010c-146b-464b-b098-1f93f19818ce	345
682b63d8-2b50-45cc-85d9-563fc9031e19	292
1a52905e-f7fe-422b-8448-fdcc9e19d9fb	337
e613047c-a1dc-4240-ac16-d7c3f64af8d6	196
4dfd5e55-9a28-45cb-b21c-f12a6c15a0d3	242
58728d98-bdc7-468b-9cd3-c699f22a56b8	121
0e37115c-7570-43b4-a7bf-a194c6ad1678	266
aca51bdd-ee98-4bb6-b832-a79f9a287980	115
95214592-513f-417c-8386-7df8905c5d8d	171
efe04993-3440-453a-a628-ce7ba796f95f	181
cfc32637-c34e-42ec-aa7d-51b1b3609d1a	346
8c75c7ad-180f-45ba-95e1-3f7ef7596042	351
d27f9fa7-a43b-4b97-bdae-6da11d9f4de3	233
cccc1481-d808-470e-8207-542891bc0fc1	120
7185f1e4-91bb-44ed-a594-ceb5405c4f5f	223
dee5a7e0-ec71-48fd-9f6d-cc7a3417a3d1	172
13d5de77-2e72-476c-9b21-b8ec800d2e85	130
d0fc3983-e0ca-4b1c-a880-bb7712e3e2e9	209
eafb8605-b4f1-455d-807e-4c0cba0e969c	182
bda3bea2-2adc-4556-bee1-cbb307b9ab00	308
36970129-f2cb-4183-bdfd-8316cddc1bb8	66
cc29ef01-936f-4927-88e1-24e6cdf9ad0d	116
3ad48a47-ac2a-473f-874e-4503347dd5d3	369
255ed9fd-6ba8-4dd2-b6da-c7eefe1ccf0a	212
f7c2c74f-3591-4c4e-8235-d4ef5c9c3493	357
3f6060c6-0866-4dc4-af5d-97ddb84477aa	182
acfe715e-57c6-4f58-bae8-9447a10eae7a	226
04de6da1-f122-4f27-a6a3-de5810a1119b	147
ed8d3b4e-710f-466b-83bd-499e45e27d92	331
4a16ccbb-d72d-4e02-bd7f-ad8b3c15efd4	344
cbf214ab-0a1c-4cd3-80ba-09d15f3cf033	137
e54dbbea-c789-40a8-b977-63e7ffda10e5	317
876a1dcc-e278-4552-82c1-635a28f2a452	136
03a9f3c9-ba19-4bc1-b875-3a6acaefe438	344
19e1607f-58a5-40fb-ad14-d4dcf904792e	116
6aa118d8-4fe1-4e86-8cbb-5a8d5c93b4a4	233
0506b12a-7688-41fe-9bee-2c161f4cba44	338
758f9aa3-5da4-4863-9e2c-5ed63d68752c	107
3af7ecdb-741a-4e0f-925d-3fbd082e0f78	35
7b96fa35-3ed4-4bd7-a36e-946eeb7fcbfb	145
0b5da00d-aa74-49df-97ca-2354bc939c52	149
036fad11-96c0-4197-b874-9ececbb68de0	212
21520bf6-ac82-452f-afbf-0fd08b2519a5	318
8e9fa408-1dca-42b2-9c87-495e7b465238	185
1b3b5819-ef09-4e53-b4ca-b650bf7ce375	11
a0038542-b157-4c8b-bcd2-310217b322da	126
bc9c47e3-c56b-4bfc-9a0a-158fa0a595b6	197
cc28faed-8bf0-489d-a62e-48fb1cc24918	219
3aad944e-8c9d-4c07-8a2c-e2d695f81868	350
d5c39d1d-2d83-46f0-abe5-9f36b53d7d3b	152
5cf8e200-7c01-45d4-9263-9464fbc67f3f	216
86f6667f-1104-4290-8684-a32847b68b35	342
c1e290f0-24fb-4d93-98f0-659359583d60	160
8bffec07-43a2-406c-b7f5-317e4d157463	112
1b6a43f0-d91e-4dab-9093-4eed5f48251f	169
639b6595-e497-4002-930a-10961e58b477	315
928118e0-c20a-4b2b-8a4a-dd9ef80b4b74	120
f495c97a-1b11-4f76-a26a-88f3bd451cc0	329
53659a67-722d-4aec-9660-78422b2d615d	320
dc502892-7373-467d-ab97-b7440675e5c4	69
227d03e7-8ffb-4c3d-8eb6-9ef64cf4f9c7	158
6f2857a0-d8d9-4d86-abc4-cc74202dbc95	103
b2ca0eb9-bbbc-4b5a-8fbb-0d77783050c8	331
9f9fba43-1214-4417-86af-52736b822a8f	320
12ab524f-b1e7-42d6-92dc-b80022787adf	350
4815400a-11b8-4938-86a1-28b5c37a0032	223
0dedbbf5-23fd-419e-9f2f-82b5afcebd0d	147
69763ede-fffa-4ab5-9db4-55bb443de8c2	170
dd6f0f2b-2fa1-4d30-87bd-73002075e081	244
6279007a-17ae-42c7-9885-cc8b9aa388af	103
3883e342-0be9-4265-a38b-675278ca6884	327
d6c33cdf-b66d-46db-8500-3342040c73ca	243
07644a5a-deed-4d3c-a1ad-65b6ec39e51a	166
e8af9c43-4d06-4795-8859-2bcd8c16f1a0	194
827e7d4c-eadb-4b95-bae8-0917ee3e388f	117
6e1cf6b7-8ad6-4cf8-977c-301b7ac9be7d	335
88e490a3-46bd-45aa-b705-3aec0bb0142d	314
5c20ab23-2b17-4f50-baa5-96f692764c63	336
091164f7-3ea8-4b87-a97c-f6a78cc2a304	150
cb66958b-b160-47b3-8f66-f028028ee339	107
dd940826-de1e-4813-a0da-208a3ab1f002	88
8a461cf5-a1f6-4ae6-8d49-dde74af35654	99
e6941df4-7c77-4ff4-b88f-e939bf7c3486	201
3ebbf4d4-b790-48c5-b666-780601e79718	161
efe319a6-ffd6-4f9d-bc69-6a3848a48ae7	332
11db4a84-6d1c-405c-9f93-d2c4bd63f877	233
9da575b3-d542-42c4-979f-c29cf9bdc41a	166
bad7f77a-c676-4f45-9d1b-cceed80aa13e	187
2d5e4b74-bc4d-4fe8-b358-37e262b6966b	139
6d46e71c-ce74-44fd-8c2e-4e64bce543fc	198
d13d168b-9c48-48ca-ade5-bc5123f3fa31	309
4b9367d6-0570-49b8-942f-7e8deb6d9231	130
a6bdf87c-a30a-4d88-a28f-fdeaf535e1fa	172
95b9fdf8-6cba-4bd0-a3f5-15e134b230df	318
d43b3c60-b11e-4efa-9eb4-cdda4e9d8992	332
3460ec31-d86b-4884-bc92-0e543512f80d	181
92c7963f-0b9d-4cc3-ad1a-eb89aba78d0e	340
5058f152-0f2f-4fc0-ae36-0f861b72c58a	216
6f2390c3-58f6-4253-8845-47ed824379c4	329
861ec730-cca8-4b82-aa66-6c6fe4b2b4e1	246
4b14dc90-71b2-4ccd-ada6-d1dd82b5999f	133
217f57aa-7340-4430-9f10-a8f62ce978c6	161
3408c226-d85b-4b10-bf05-8d6e75fb4197	340
f18073c1-d649-4d0b-ac7c-788b209890c6	201
712d1667-4ebd-4f32-b6fd-8d8ac79841ee	266
fa7d62ef-58ad-49c9-9c14-470c1c629c70	323
1b1ad3c3-cb4a-403a-91bc-9a951008f80a	343
23b43a65-cafe-4a7b-afa8-086d64bf6d2b	348
090971a5-ea54-4272-89a5-bb4272a05646	331
d4670a6a-9f72-41d3-afdc-d38560073be9	332
74d940ee-83a9-4d75-980a-c9a60ab51a96	340
a0619047-d848-48d3-ada5-cd765fbe533a	211
33a74c2c-d417-4680-a19a-307d3ff93187	318
3788ca27-7994-4ab6-be5e-63fdb72eba8a	103
dda03e6d-2b20-4955-937d-b295901b3b09	323
cdf75807-23a0-411b-9065-0e43e478b288	125
44fb68ca-2d88-40af-ae53-24292d0abc70	246
5cd73154-68cb-4655-b760-779f19161ea3	180
aec403cb-570b-453f-a540-539c209df7b7	335
51c7d5f9-d2ba-46b8-85c2-49afce637020	200
22e7bc3a-130a-44f5-8d72-b3b24c271217	158
01733389-c02c-472f-9652-cc155f381cb0	338
79ff1bbb-9a9f-4120-b057-9901d4e056eb	43
b2499470-445b-414b-9b88-100c1a7b45e4	166
a8459f6e-aa9c-4f5a-8de8-1beffe564771	218
e3e2277a-a16c-46b8-928b-d61f800c5c16	344
30fce10a-8580-4f7f-8f10-20b6e73f50a1	326
c2f15c34-4120-42f3-b725-0a2bc6363ba4	194
394fc10b-0776-41bb-a8c0-6339e2e48735	317
f1b191be-e4f4-4d79-b661-a98919a7884c	334
4a79364f-84d6-4ac4-8b80-5043325f727e	319
fce61afc-3ce2-491b-815e-60819aff87bf	132
29e5411d-2364-4280-90d6-5f64177c1acf	334
3ba29c68-7aa7-4338-8fb4-c527cbb5fdb3	113
ac99afc5-e6cf-483b-9ab5-1701dda15f35	186
74827115-c841-4c55-8de6-b42013bd09d0	108
2af23a93-4ecd-4ffb-9736-e63e19a90f44	213
18b5700b-30ee-40ec-9818-9f63fb68b552	342
f8edb8fc-e43d-48c2-80b2-9f5f46b87501	221
09d4d823-2bac-4a97-b0c5-5fdbde7ad6bc	333
6d675397-e12f-4414-a448-b003c073de31	174
460006aa-e832-4c41-bbc8-413700855df8	182
b1b53290-3fff-4b74-a03d-af43620a45cb	137
de88cc8f-6ee7-44f9-9ce5-e021f5c23709	188
999004c5-b4c9-49a8-9dcf-aeffa54bb87d	326
8f7fe6ac-8c90-443d-a7ae-f6f82b4f3929	127
c7e1cb05-362b-4619-a694-ecc6d09303e0	219
13c2e2a7-1439-4e38-9b41-b3161cac8eb1	312
11e75fc0-b563-43af-8c5b-0a071ef1c1d5	350
8c6ad473-b53c-48a9-9171-50502d4e2d12	236
ea3dcfb7-7c49-4e36-9f3e-2bc9c27996b1	241
1b5371c3-d021-4aa6-89ea-b21071fe4cdb	142
13580da1-dfa0-41e9-86c5-2b25e4f77e4c	116
38e6d96e-1860-4512-bb02-b3afe68fddae	182
bb2b93a9-9c17-4b46-9c19-d2ca15024b09	343
dadf70d7-336b-4a51-9642-a2171e018fd0	119
5fc99f71-1d90-4077-b354-d6d23feeb6ae	200
58e8001b-8eff-450d-b0ce-0f6fd1e63743	196
9e149ca6-9a08-4bfd-a668-c22c0862db0d	295
daf5395c-07d3-491c-86b5-4a786696d4f0	125
b8c10913-befc-443a-b48c-e01c445ee034	146
28cbdedb-1b59-4ad4-82ba-ba15aae858b2	208
3aa3d90b-b31b-4ded-831e-d09ce36c18a5	132
8f95853c-033c-4b92-8aae-44a3c0f7fc3a	312
83287c4a-29c4-4e58-a1b1-0707ca325fc2	331
7742b5e0-be1e-41b1-a722-1123e0ebac93	226
0710e2a5-fe08-4e6b-818a-c95de89893ab	180
37177a7f-1d0c-4086-ac7d-3b9acd4450fb	140
0474a2c4-b22b-45d2-9cb4-7936f2a8be49	328
0404acd8-1ad4-4771-be06-0cfd7fba9871	170
db1c6f31-a9ab-49ba-bf3d-130337800e9b	222
56ccbde7-9052-4fc3-9ee3-c51ef5b96af9	215
099b05fc-e492-4768-a916-7a46babf8d07	193
65f60760-bc74-4d88-a296-f5a7e69325af	128
e70318b2-f32d-4b68-adca-c760ce2d7d39	287
3b48d0ee-3dcc-422f-86b6-86ad084bd9b7	89
6363b342-f04b-4895-9c61-95632d454b8e	201
e67ca5c9-f1dd-4c6d-96b0-1d6362cdb726	237
d9da0c2f-8c67-4b19-9a7e-6655a7ece0b6	225
bf6f5c80-e660-4038-9c75-5cc7c399b1b7	331
655639b7-37ae-49f2-8f0d-f337bc46e0b9	90
95b2a81d-e9d6-4f64-9097-4e016faabf84	197
502ea457-1e0f-40b8-afdf-fd800f97db79	134
cf9040ff-1d11-4c31-8c00-b3db8504370f	340
c04b4f5d-9b78-4761-9398-a7b4896c3beb	183
553de737-32a0-491e-9bd6-2a3a7b39d85c	137
17376a36-1b4d-4372-a6e0-e121c736aff4	211
66aa5ce4-9d06-43a9-a02d-013d537a2388	340
4b0827ff-6e28-4b76-96f2-29c03bdc7f39	103
731639aa-f64e-4060-9a25-b1fba8a4bbea	168
b2f8f3c7-2786-4ba4-80a6-abe72c1f2229	88
3fab4979-4020-4b5b-983d-a49f4a782f92	338
5a3d26fa-7da5-4510-8382-653926395025	352
80b63485-cd1d-49f7-be92-977251a957bb	352
bc6920bf-1b1e-4008-bb09-634dcfa8b33f	136
db073846-c671-4f69-8a60-bcb5a84bdc8e	156
f57e6a2c-dd02-4af4-926a-2ea5ce5da570	350
ab4a451c-244d-4f22-a342-b50bcd9f9fd0	320
056c9daf-cd39-4d4c-86fc-5318744b9ad3	333
238a8b37-78fc-4c80-8e31-f1331b170cd1	338
d8c872f5-1038-4107-8a23-25b8b41ab7f4	209
963aabf5-3fb0-438b-b335-b50f6ebee4ac	338
a7996e97-e95b-4a60-b28d-3fdc121c7521	177
c1f355cb-6b31-4761-a834-37c95e5c3047	343
5b5318dc-8b36-47ed-bf02-a423a43cb5ff	350
661e0fd6-d623-4837-bad1-c6d2e81a4c72	347
c32cf7bc-0c77-4b0d-8d43-84e6939dd1fd	213
5e4aee3f-de14-4c5b-9449-cc04e7896454	328
c70d7e1b-95bf-431d-a17b-c5544a390da2	179
3db22d16-f258-411d-850d-dc2420d41885	184
663be425-a475-4d2a-965c-5db0af3650a7	211
3b8ce215-c185-48cf-9279-3ac8e0c7a058	137
1541a8a7-a64a-4229-aadf-556d7feabec8	180
09fbb535-395d-4720-97af-b8a0d7bfee58	195
f433cda5-f630-4511-b231-b220073d9e5a	162
347f5011-9583-4035-80ae-49d2e4d6dc28	137
27f25645-43b2-4605-9a27-69a368950639	283
0ec50d06-118d-447a-80d5-a9cf6c1e1c70	142
2ce8b9af-ac2d-4886-b026-bb823749a188	161
fcf246ba-aba7-4161-9537-fc254daec1cb	142
ae2ec56b-28de-46fc-a9b5-5e186aaf18e8	208
07e5977e-06ad-4863-810f-5112e4e51ef2	153
b6d9db10-dd1d-49ea-868e-ae22aacf66ee	162
7f7fdf6c-bda4-4605-8047-55bef80df017	169
5be9db66-d2d7-4576-b5ca-abb2a9f78da4	171
7b8fd847-2f3b-450b-84c4-a759e82bca68	333
26d0cebe-a555-4356-ae1b-5e71894f11a8	208
a757f058-1be8-4e6f-bcaa-f90fdf5df3de	125
c370aabb-8554-431f-8cfe-dba1e30e8df3	117
349672c3-4d2f-40cf-a316-c27ed1dbfb95	94
d279ee78-4e45-415e-bd92-65a24a119959	284
1e314403-2c35-4a8a-a6d0-70c401cf3cb6	252
f30044ff-7bae-4717-922c-280acdba89f4	164
27a9d17c-0227-4f51-b1af-9072aba72f78	325
01d12a51-5648-4156-b83d-6eb71c807d40	314
4ded8f28-1bd6-4875-b6ba-b742b06e7ce6	219
475260c5-2b97-4b23-b52b-22c7bcbb3e26	283
1096772d-219f-463f-8e82-efe98020265d	189
c44a95ac-d9a9-4637-bfd2-12113fb8add9	343
775348fa-da09-4829-abfc-c2f8a02cf315	350
67a733d4-6234-4919-b8db-e53bbf951487	200
75ee2aa3-51e2-4006-bdba-2cdb782e4664	186
b1221912-8e83-402e-a655-ea6e0f7954c7	32
4b8eec59-0fac-4f0f-84ae-c9fa98498543	262
e1a7b070-f0ee-4ef1-b70c-c03bb36fe515	117
c6063b95-3b65-435f-b39c-943cef82c5c3	217
8c8ee828-8fb7-41e6-8903-7a7766480a99	159
eae92c0c-963a-4e59-8ae3-873c851a1245	201
f12be09b-743a-4e5c-a5e8-f129a9c0d13f	340
a7169b77-4be6-4bd5-a46f-0ae14d91dc9e	141
9a8100d5-52a5-434b-ba50-0efca85fa7a3	208
cee417f2-78f6-4af6-b3e0-c5b685581749	187
3a7ccfc9-1f9b-4796-99a9-2dba91723c90	321
ff9b34fb-7096-454f-886a-8a1cca5ddc62	334
8b20d1d6-10af-4e4c-bef8-a3a818e37313	184
a69efa7a-23df-4392-95c7-74def3c1c7af	333
462ced6f-b771-4c56-b620-3b63df605eca	185
a5c81e22-8163-4d30-8b5a-bb4313f516e9	186
11f79a83-7300-4483-8411-4169ea7d9858	155
258d006c-af78-4fe6-93b7-58731a4d6b3a	163
62a2f74f-8b7f-4c49-90cc-3a90415a08e8	50
d94044a2-b835-479a-96c1-fdd01281f9ec	338
458eb39c-2a0e-4804-933c-d5ab69a220c3	327
95e5e0d4-3603-448a-b6f9-c5392c94126c	146
632c27aa-c8b7-4cca-96b2-99376a6f306e	340
c2b18043-1674-488a-b89c-7436e85e6fd9	158
ba9686c3-6999-48bd-8160-7fdaab94de72	188
50777bbb-69a3-4ec8-8f27-c721291b2516	343
9c346d7e-0753-4002-9d40-06f5b5b37034	65
81e16a94-2439-4562-9e70-563f8397f19c	326
33cdcb37-7ff2-4edb-95ad-c7a37adcc15b	212
8aff4c48-43f6-467a-982f-f5ae4d1323af	315
8402c550-dae8-4fd3-8977-5d13684d86e1	328
ab34b59b-ebd8-41bc-8814-39cfd395229d	344
31548fc4-dde2-4c84-ab1b-caa1b33d6568	223
781cf970-8548-4ae5-b0d6-d9c1a88c95f9	333
44fac955-31dd-4756-b3b0-70025f43955e	182
842867c2-8029-4d62-ab14-7b3ff06a4dbe	173
93a6f0ef-ccd3-41d5-b0af-bb0c5fbd761e	347
a1930037-3ad6-442f-adbe-b015d649a3bd	168
1c64e6f5-70dd-4416-b5a5-97f0f1d777bd	319
163b01a7-c190-4cbe-8b01-bb5bceb813ea	191
41a30a2a-2d95-4ceb-9944-75c7563cc38a	189
cacbe4c0-99e6-4a9c-8a2b-4e72841ab36f	317
95ea9b26-b361-4bca-9caa-21dd7aa6a758	219
0f283a6e-aed6-4fcd-a8ec-2b5e84241e5e	334
17abb85f-d36e-4cc9-aa52-759ccfdb389e	340
069896bd-39e0-4f50-8cc2-7f662adf0e9e	319
35dd059e-6de4-4061-91ef-398de6750428	251
599e2de3-7fc4-455f-8ff5-f25bc8686752	204
287829ea-50b2-4b63-acc9-36a6ec53f108	201
69e3a3d8-425e-413b-8403-67becd3fd134	317
1e79afa7-02ee-4a61-9d1b-d064bf2eab95	217
8b0b7c96-e9f5-4ee6-8898-764260ce9e5d	338
8e685ce1-988a-4dfd-8ffd-2ab45b7cec72	196
0a33ec69-760c-403e-be03-08628d643bf0	356
7a83ffcd-9173-456f-bbb9-c4db8e0dab25	93
85041326-9a5a-40d5-b75a-64c21fbbde31	347
54c09303-66ae-4338-9706-69403bfaba6e	287
293baf10-ec43-4f0b-8842-d111d1fe709d	165
201f2f38-fc38-4bc9-addd-d3b191027710	300
e866c24d-68ec-4236-a551-f75885d65774	173
fa4853a2-9b25-41e0-9108-d5f3070de874	329
2bb8a3a8-b80b-43e7-85a8-b5252778d97b	199
ec1bce49-2b61-4e6f-83c9-ae20ebb2d5e9	115
4d8195c5-41d7-4799-98a4-c6f15917b0f6	190
1e575dc9-3a82-4045-a58a-eecad8cec46e	344
2ac554c9-8cb7-4793-807b-9b974c94dc76	95
03058add-8f5d-470a-9486-c8645a6492ba	187
75b918a5-cc2f-457c-8d4b-1c502c172550	83
241f79f1-54f2-4f23-9682-e00a9b20fe75	317
5cf89deb-0652-48da-acf5-213bfdaee66d	352
993d0626-574e-431b-8435-39999b465070	258
39308b6f-f1fd-4593-b5ee-6b1ecc6e34a0	338
7cd9bc1c-81a9-441a-86fc-58894d45bcdb	112
92df79d7-1bd0-4c5b-a91c-abfe1dc39706	300
3b4f5f8a-b1f1-4f64-b706-0559bfef6e86	321
eae7e42b-8ef6-4cf6-8d53-5598593d74e7	256
5e19a404-21db-4089-b2cd-be0641d8ccbb	123
b73c58bc-9bf5-4cb1-9620-5f96bccf665c	158
c66b11d4-8a68-4641-bc9d-6b9e32b9cc72	134
9ea89520-d82c-49ff-b6f5-1fa6a83e369b	138
9b0eeabf-9291-4135-af07-2d70b086c7a0	359
8d2a0c08-45bd-42d6-b1d2-2041b2a38b22	222
d5740068-cb48-4adf-b98d-7bd08b385da6	82
5ad87d88-1e7b-4103-ab09-3b06f4bd0477	206
492d6f87-7a7d-49d5-8c07-654076d31537	306
82f24726-74c8-4a18-9f47-e5f14323ed8c	177
8f2f140d-7480-47af-9987-7fb4d7c2c964	150
d8081613-e7eb-4634-a14a-d0b09453b17e	5
4fb8d2ce-d395-4b2f-8cc9-535213762995	289
a27f0a9a-a9cd-4614-94f5-7d9a63582e86	112
403e0d20-a0bc-4c0b-ba93-355649146a2f	193
3f12b4f4-1ae7-4f69-917f-b3c5ebcbd832	187
90721768-a589-4d69-8db7-6256c29f6571	222
debc5a6e-1701-42b8-83e7-2e8aba0cdfe8	134
78dde57f-338b-4614-a344-dc40f444087f	203
d72b1937-e213-46b1-88f5-bc1154158c9c	173
96486048-6b0a-4122-81ff-ec24e16ec4b5	172
fb4532aa-1b59-477d-b9b7-f253783e553e	360
8d91630f-4553-4a87-ae76-39503b242cc2	333
d20ab992-453a-485e-b8f1-88b2423652ee	180
985d4c39-367a-44ba-9794-8594131c2d2f	183
f1ee0581-aeee-40b3-90ca-88d0f1285709	256
a99400e9-81ad-4e60-9fd2-1e4bcb27433a	241
90607074-d1a8-4d44-8755-17fd03288920	173
2f300170-09a7-4754-8fa1-c219f771c5ae	321
2d20a7dd-004d-4525-be98-35a4212dd6ef	179
6b3f6eef-a047-4240-af8a-2fdd3c001fc1	133
22d5d7f5-c46f-4169-b643-6830a7b5f324	353
df84d846-e910-402b-8250-3d14b82d112f	324
2f4e6ce9-560d-497f-a3f4-5f9a83348713	337
d4202f39-9051-4562-a670-36ab16507e15	277
69e7bfb0-4421-40d3-a143-3697cfa68393	115
63fed147-f2c7-4741-aefc-03bc233bab43	335
ad856477-5f41-4599-8393-15b5f2b10235	204
59d1c830-299d-4752-a6db-ae9bbad6c513	316
fdb6cc82-35ee-4b5a-89ec-376a086d9c21	354
8fcb81a8-2fda-4d9e-bb85-8f47cf13a5ba	127
6225bf5c-0b73-4aba-9492-4fbb0719b42c	128
f069e371-d19d-4cf5-b606-e88a515b9d32	299
8317970a-57fe-476d-8fdf-caf332694c2f	130
f34f784a-f030-4676-8a51-f6134b5dafe9	345
f0983b5a-a40f-4c03-98be-609551c39cb8	153
eaf29ea4-99d7-4f49-891e-bf171dbf2c8f	328
b4ebe0d4-29e1-4546-ad24-74201471739d	25
44be5e0c-4849-4f9f-a449-d9c106df860a	334
527fb77a-5773-4555-b324-496fc7a984e2	293
197ec637-cebf-4b48-bd04-84baeb5a5abb	184
9425ea61-4e96-4b2b-82cb-93d9a8a84b70	282
05ed20c6-c2ac-4eaa-b218-81fbe48dd8b4	203
c473fcc5-488a-4fff-bd71-1beddbfc8fd2	93
f3f4c95a-b964-4b55-9f41-dae32e72da71	339
d9c6dc2d-144f-411a-8252-9ae3e4e65e5d	361
10cbecde-ce1e-4a58-b3b7-b91daab5d77f	113
fb469f6e-0749-40a0-a273-03ecb04e8e46	179
39b24292-3c17-449d-a386-03fc8b5be5b1	338
e18e0e04-4fc1-4375-9479-d26a2dbb4951	218
7acd5743-113c-4e11-807e-af22d7c2c367	164
f1e7077a-7ecc-4efa-a752-a69098d4a9d0	168
ef3ceb56-b10c-408b-98d0-f785703302ff	320
aa8e3f63-2dec-4ffa-a245-1b7bf4a2489f	338
1aa946fb-ac7f-49f9-984f-bb6ba402c6d9	192
ca195e04-294f-4338-992b-ace7a720c76e	201
da893bac-c7f0-4def-9bf7-721c15d5716a	197
d8108268-14da-47d8-8512-59237c45e11f	115
96d220a6-2621-4358-aca9-304c82f25d73	330
5e614e9c-2e63-4b81-b7e5-3ecf7b14223e	316
a280f46c-0313-4500-8b75-8b9e09309a97	147
82c80ba9-939e-41a6-8405-82f7e82b2a2d	208
87f8d849-8bb3-420e-8469-ca6fb5cfca3b	323
5a0b25a8-94b4-4c09-9739-7e0a1b04e25d	206
2957f13b-88c3-4c46-b665-b55b399ddfa9	310
679902c7-64c1-4c41-9a5a-b5c06e623948	221
03ff6461-5e57-443f-8de8-6e11b0ab4908	165
441a297d-b14a-4518-886c-3b441a93fdb6	115
59012709-56bb-43ab-a294-316314d1005d	330
1529ca2f-d4cc-42e2-816f-7eeba3ce7538	125
77c69993-063b-4c37-9ce9-cb541a22de05	322
7021ec8c-2863-4995-a9f3-d411458774a3	138
369ab573-67b9-4bac-b12d-a72299c1a998	324
ef5c336a-11a1-434f-9895-fb99dde6e55b	214
ff80498c-a475-4c70-a5df-552c055e2fd4	171
16964e09-08bd-4176-b31e-ee9310f05e2f	226
5b120be3-b7ff-437e-9138-87e8d04652e3	333
9c9733ed-5b7c-4e82-9f31-87f0ee978f0b	200
276f009a-9af1-47db-9072-cc875d52f00f	80
a35a23b0-bd9e-4afe-afe3-cad6ef2d7d62	345
689b656b-4c90-41cd-9377-d6a13b66fe35	203
a053810a-b642-4548-ad57-149e22afe3d5	201
9a45f3a2-0cbc-424a-828d-3d67dd32b6a8	347
f249460e-9cf6-4f40-8fae-0f6aca06507a	128
a346507f-b62b-409a-850c-7d36b028897c	175
bd629a57-e936-436d-a3fc-906d29065275	226
189fe7a4-041f-43e5-9131-4342a076e87f	102
d941380d-bd14-4b0a-9640-199a3f6c5893	351
21310a88-f94e-4269-8ec9-63eaedb1c3be	160
2515662f-f3da-4557-b186-5ae14a4d18bc	173
637bdb88-10df-412d-8fbb-fa3cd004c0b0	328
14c8346f-883c-4092-b8a9-2f80133e5be4	198
9fad2007-87da-4cb2-9cd8-8be3259e49d6	216
5f54ec3f-d63a-4eeb-b9f9-d29d1ad22083	292
5ece2dde-d206-4085-afec-9352a27d04fd	186
ee57a706-dc29-49a2-ba29-96531f352556	163
493c5ed8-f723-429d-8a69-1c6672e5ed82	226
